industry_name,employees_at_location_range,product_type,product,year,currency,spend
"Finance, Insurance, and Real Estate",1000-2499 Emp,Wireless,Wireless Data Services,2012,USD,525113.7675
"Finance, Insurance, and Real Estate",2500-4999 Emp,Wireless,Wireless Data Services,2012,USD,525113.7675
"Finance, Insurance, and Real Estate",5000-9999 Emp,Wireless,Wireless Data Services,2012,USD,3741194.457
"Finance, Insurance, and Real Estate",10000+ Emp,Wireless,Wireless Data Services,2012,USD,3741194.457
Public Administration,1-4 Emp,Wireless,Wireless Data Services,2012,USD,223.5396628
Public Administration,5-9 Emp,Wireless,Wireless Data Services,2012,USD,557.014286
Public Administration,10-24 Emp,Wireless,Wireless Data Services,2012,USD,2326.179584
Public Administration,25-49 Emp,Wireless,Wireless Data Services,2012,USD,2326.179584
Public Administration,50-99 Emp,Wireless,Wireless Data Services,2012,USD,13225.92366
Public Administration,100-249 Emp,Wireless,Wireless Data Services,2012,USD,67982.91269
Public Administration,250-499 Emp,Wireless,Wireless Data Services,2012,USD,149706.1815
Public Administration,500-999 Emp,Wireless,Wireless Data Services,2012,USD,548055.1307
Public Administration,1000-2499 Emp,Wireless,Wireless Data Services,2012,USD,2420073.823
Public Administration,2500-4999 Emp,Wireless,Wireless Data Services,2012,USD,2420073.823
Public Administration,5000-9999 Emp,Wireless,Wireless Data Services,2012,USD,11024100.9
Public Administration,10000+ Emp,Wireless,Wireless Data Services,2012,USD,11024100.9
Services,1-4 Emp,Wireless,Wireless Data Services,2012,USD,383.7076216
Services,5-9 Emp,Wireless,Wireless Data Services,2012,USD,682.1814126
Services,10-24 Emp,Wireless,Wireless Data Services,2012,USD,2165.144207
Services,25-49 Emp,Wireless,Wireless Data Services,2012,USD,2165.144207
Services,50-99 Emp,Wireless,Wireless Data Services,2012,USD,5858.487914
Services,100-249 Emp,Wireless,Wireless Data Services,2012,USD,14749.98166
Services,250-499 Emp,Wireless,Wireless Data Services,2012,USD,36832.33337
Services,500-999 Emp,Wireless,Wireless Data Services,2012,USD,101601.2549
Services,1000-2499 Emp,Wireless,Wireless Data Services,2012,USD,343359.2828
Services,2500-4999 Emp,Wireless,Wireless Data Services,2012,USD,343359.2828
Services,5000-9999 Emp,Wireless,Wireless Data Services,2012,USD,1752211.755
Services,10000+ Emp,Wireless,Wireless Data Services,2012,USD,1752211.755
"Agriculture, Forestry, and Fishing plus Mining",1-4 Emp,Wireless,Wireless Data Services,2012,USD,195.1163661
"Agriculture, Forestry, and Fishing plus Mining",5-9 Emp,Wireless,Wireless Data Services,2012,USD,424.4922531
"Agriculture, Forestry, and Fishing plus Mining",10-24 Emp,Wireless,Wireless Data Services,2012,USD,1277.485575
"Agriculture, Forestry, and Fishing plus Mining",25-49 Emp,Wireless,Wireless Data Services,2012,USD,1277.485575
"Agriculture, Forestry, and Fishing plus Mining",50-99 Emp,Wireless,Wireless Data Services,2012,USD,3487.109011
"Agriculture, Forestry, and Fishing plus Mining",100-249 Emp,Wireless,Wireless Data Services,2012,USD,8147.413213
"Agriculture, Forestry, and Fishing plus Mining",250-499 Emp,Wireless,Wireless Data Services,2012,USD,24338.52705
"Agriculture, Forestry, and Fishing plus Mining",500-999 Emp,Wireless,Wireless Data Services,2012,USD,63691.01386
"Agriculture, Forestry, and Fishing plus Mining",1000-2499 Emp,Wireless,Wireless Data Services,2012,USD,278169.9553
"Agriculture, Forestry, and Fishing plus Mining",2500-4999 Emp,Wireless,Wireless Data Services,2012,USD,278169.9553
"Agriculture, Forestry, and Fishing plus Mining",5000-9999 Emp,Wireless,Wireless Data Services,2012,USD,0
"Agriculture, Forestry, and Fishing plus Mining",10000+ Emp,Wireless,Wireless Data Services,2012,USD,0
Manufacturing,1-4 Emp,Wireless,Wireless Data Services,2012,USD,404.2994163
Manufacturing,5-9 Emp,Wireless,Wireless Data Services,2012,USD,550.1877286
Manufacturing,10-24 Emp,Wireless,Wireless Data Services,2012,USD,2327.359741
Manufacturing,25-49 Emp,Wireless,Wireless Data Services,2012,USD,2327.359741
Manufacturing,50-99 Emp,Wireless,Wireless Data Services,2012,USD,4923.811935
Manufacturing,100-249 Emp,Wireless,Wireless Data Services,2012,USD,10052.76116
Manufacturing,250-499 Emp,Wireless,Wireless Data Services,2012,USD,17292.49577
Manufacturing,500-999 Emp,Wireless,Wireless Data Services,2012,USD,43878.78454
Manufacturing,1000-2499 Emp,Wireless,Wireless Data Services,2012,USD,214392.0972
Manufacturing,2500-4999 Emp,Wireless,Wireless Data Services,2012,USD,214392.0972
Manufacturing,5000-9999 Emp,Wireless,Wireless Data Services,2012,USD,1636524.058
Manufacturing,10000+ Emp,Wireless,Wireless Data Services,2012,USD,1636524.058
Construction,1-4 Emp,Wireless,Wireless Data Services,2012,USD,207.5703482
Construction,5-9 Emp,Wireless,Wireless Data Services,2012,USD,451.8525607
Construction,10-24 Emp,Wireless,Wireless Data Services,2012,USD,1357.737426
Construction,25-49 Emp,Wireless,Wireless Data Services,2012,USD,1357.737426
Construction,50-99 Emp,Wireless,Wireless Data Services,2012,USD,3694.490435
Construction,100-249 Emp,Wireless,Wireless Data Services,2012,USD,8627.680225
Construction,250-499 Emp,Wireless,Wireless Data Services,2012,USD,25856.23687
Construction,500-999 Emp,Wireless,Wireless Data Services,2012,USD,67591.75396
Construction,1000-2499 Emp,Wireless,Wireless Data Services,2012,USD,294531.8986
Construction,2500-4999 Emp,Wireless,Wireless Data Services,2012,USD,294531.8986
Construction,5000-9999 Emp,Wireless,Wireless Data Services,2012,USD,1456258.902
Construction,10000+ Emp,Wireless,Wireless Data Services,2012,USD,1456258.902
Wholesale Trade,1-4 Emp,Wireless,Wireless Data Services,2012,USD,247.8842834
Wholesale Trade,5-9 Emp,Wireless,Wireless Data Services,2012,USD,534.69692
Wholesale Trade,10-24 Emp,Wireless,Wireless Data Services,2012,USD,1612.274949
Wholesale Trade,25-49 Emp,Wireless,Wireless Data Services,2012,USD,1612.274949
Wholesale Trade,50-99 Emp,Wireless,Wireless Data Services,2012,USD,4457.508955
Wholesale Trade,100-249 Emp,Wireless,Wireless Data Services,2012,USD,9878.160494
Wholesale Trade,250-499 Emp,Wireless,Wireless Data Services,2012,USD,29283.27933
Wholesale Trade,500-999 Emp,Wireless,Wireless Data Services,2012,USD,77259.56941
Wholesale Trade,1000-2499 Emp,Wireless,Wireless Data Services,2012,USD,349816.3393
Wholesale Trade,2500-4999 Emp,Wireless,Wireless Data Services,2012,USD,349816.3393
Wholesale Trade,5000-9999 Emp,Wireless,Wireless Data Services,2012,USD,2358470.718
Wholesale Trade,10000+ Emp,Wireless,Wireless Data Services,2012,USD,2358470.718
Retail Trade,1-4 Emp,Wireless,Wireless Data Services,2012,USD,203.1726654
Retail Trade,5-9 Emp,Wireless,Wireless Data Services,2012,USD,439.550721
Retail Trade,10-24 Emp,Wireless,Wireless Data Services,2012,USD,1450.877006
Retail Trade,25-49 Emp,Wireless,Wireless Data Services,2012,USD,1450.877006
Retail Trade,50-99 Emp,Wireless,Wireless Data Services,2012,USD,4147.499628
Retail Trade,100-249 Emp,Wireless,Wireless Data Services,2012,USD,5389.26288
Retail Trade,250-499 Emp,Wireless,Wireless Data Services,2012,USD,11447.4387
Retail Trade,500-999 Emp,Wireless,Wireless Data Services,2012,USD,34805.72515
Retail Trade,1000-2499 Emp,Wireless,Wireless Data Services,2012,USD,268575.4559
Retail Trade,2500-4999 Emp,Wireless,Wireless Data Services,2012,USD,268575.4559
Retail Trade,5000-9999 Emp,Wireless,Wireless Data Services,2012,USD,6167050.182
Retail Trade,10000+ Emp,Wireless,Wireless Data Services,2012,USD,6167050.182
Nonclassified Establishments,1-4 Emp,Wireless,Wireless Data Services,2012,USD,205.9255132
Nonclassified Establishments,5-9 Emp,Wireless,Wireless Data Services,2012,USD,448.2719776
Nonclassified Establishments,10-24 Emp,Wireless,Wireless Data Services,2012,USD,1346.978404
Nonclassified Establishments,25-49 Emp,Wireless,Wireless Data Services,2012,USD,1346.978404
Nonclassified Establishments,50-99 Emp,Wireless,Wireless Data Services,2012,USD,3665.214448
Nonclassified Establishments,100-249 Emp,Wireless,Wireless Data Services,2012,USD,8559.312513
Nonclassified Establishments,250-499 Emp,Wireless,Wireless Data Services,2012,USD,25651.34613
Nonclassified Establishments,500-999 Emp,Wireless,Wireless Data Services,2012,USD,67056.14144
Nonclassified Establishments,1000-2499 Emp,Wireless,Wireless Data Services,2012,USD,292197.9605
Nonclassified Establishments,2500-4999 Emp,Wireless,Wireless Data Services,2012,USD,292197.9605
Nonclassified Establishments,5000-9999 Emp,Wireless,Wireless Data Services,2012,USD,1444719.173
Nonclassified Establishments,10000+ Emp,Wireless,Wireless Data Services,2012,USD,1444719.173
Transportation and Public Utilities,1-4 Emp,Wireless,Wireless Data Services,2012,USD,488.4990851
Transportation and Public Utilities,5-9 Emp,Wireless,Wireless Data Services,2012,USD,681.568932
Transportation and Public Utilities,10-24 Emp,Wireless,Wireless Data Services,2012,USD,2664.442732
Transportation and Public Utilities,25-49 Emp,Wireless,Wireless Data Services,2012,USD,2664.442732
Transportation and Public Utilities,50-99 Emp,Wireless,Wireless Data Services,2012,USD,6314.508186
Transportation and Public Utilities,100-249 Emp,Wireless,Wireless Data Services,2012,USD,16487.34093
Transportation and Public Utilities,250-499 Emp,Wireless,Wireless Data Services,2012,USD,38620.68951
Transportation and Public Utilities,500-999 Emp,Wireless,Wireless Data Services,2012,USD,125310.3095
Transportation and Public Utilities,1000-2499 Emp,Wireless,Wireless Data Services,2012,USD,555732.6818
Transportation and Public Utilities,2500-4999 Emp,Wireless,Wireless Data Services,2012,USD,555732.6818
Transportation and Public Utilities,5000-9999 Emp,Wireless,Wireless Data Services,2012,USD,5224149.48
Transportation and Public Utilities,10000+ Emp,Wireless,Wireless Data Services,2012,USD,5224149.48
"Finance, Insurance, and Real Estate",1-4 Emp,Wireless,Wireless Handsets,2012,USD,50.70818478
"Finance, Insurance, and Real Estate",5-9 Emp,Wireless,Wireless Handsets,2012,USD,69.67363419
"Finance, Insurance, and Real Estate",10-24 Emp,Wireless,Wireless Handsets,2012,USD,284.5956146
"Finance, Insurance, and Real Estate",25-49 Emp,Wireless,Wireless Handsets,2012,USD,284.5956146
"Finance, Insurance, and Real Estate",50-99 Emp,Wireless,Wireless Handsets,2012,USD,1186.181526
"Finance, Insurance, and Real Estate",100-249 Emp,Wireless,Wireless Handsets,2012,USD,3853.225846
"Finance, Insurance, and Real Estate",250-499 Emp,Wireless,Wireless Handsets,2012,USD,9290.418665
"Finance, Insurance, and Real Estate",500-999 Emp,Wireless,Wireless Handsets,2012,USD,21940.76285
"Finance, Insurance, and Real Estate",1000-2499 Emp,Wireless,Wireless Handsets,2012,USD,91738.67563
"Finance, Insurance, and Real Estate",2500-4999 Emp,Wireless,Wireless Handsets,2012,USD,91738.67563
"Finance, Insurance, and Real Estate",5000-9999 Emp,Wireless,Wireless Handsets,2012,USD,648694.5911
"Finance, Insurance, and Real Estate",10000+ Emp,Wireless,Wireless Handsets,2012,USD,648694.5911
Public Administration,1-4 Emp,Wireless,Wireless Handsets,2012,USD,12.31761566
Public Administration,5-9 Emp,Wireless,Wireless Handsets,2012,USD,34.59467309
Public Administration,10-24 Emp,Wireless,Wireless Handsets,2012,USD,153.1442399
Public Administration,25-49 Emp,Wireless,Wireless Handsets,2012,USD,153.1442399
Public Administration,50-99 Emp,Wireless,Wireless Handsets,2012,USD,915.5798332
Public Administration,100-249 Emp,Wireless,Wireless Handsets,2012,USD,5164.958866
Public Administration,250-499 Emp,Wireless,Wireless Handsets,2012,USD,12300.85401
Public Administration,500-999 Emp,Wireless,Wireless Handsets,2012,USD,49059.7532
Public Administration,1000-2499 Emp,Wireless,Wireless Handsets,2012,USD,221893.8879
Public Administration,2500-4999 Emp,Wireless,Wireless Handsets,2012,USD,221893.8879
Public Administration,5000-9999 Emp,Wireless,Wireless Handsets,2012,USD,1016704.245
Public Administration,10000+ Emp,Wireless,Wireless Handsets,2012,USD,1016704.245
Services,1-4 Emp,Wireless,Wireless Handsets,2012,USD,43.30263937
Services,5-9 Emp,Wireless,Wireless Handsets,2012,USD,86.69465457
Services,10-24 Emp,Wireless,Wireless Handsets,2012,USD,288.0021521
Services,25-49 Emp,Wireless,Wireless Handsets,2012,USD,288.0021521
Services,50-99 Emp,Wireless,Wireless Handsets,2012,USD,830.786615
Services,100-249 Emp,Wireless,Wireless Handsets,2012,USD,2272.662515
Services,250-499 Emp,Wireless,Wireless Handsets,2012,USD,6163.86637
Services,500-999 Emp,Wireless,Wireless Handsets,2012,USD,19219.09151
Services,1000-2499 Emp,Wireless,Wireless Handsets,2012,USD,63806.90072
Services,2500-4999 Emp,Wireless,Wireless Handsets,2012,USD,63806.90072
Services,5000-9999 Emp,Wireless,Wireless Handsets,2012,USD,322983.5513
Services,10000+ Emp,Wireless,Wireless Handsets,2012,USD,322983.5513
"Agriculture, Forestry, and Fishing plus Mining",1-4 Emp,Wireless,Wireless Handsets,2012,USD,21.24268705
"Agriculture, Forestry, and Fishing plus Mining",5-9 Emp,Wireless,Wireless Handsets,2012,USD,52.16486047
"Agriculture, Forestry, and Fishing plus Mining",10-24 Emp,Wireless,Wireless Handsets,2012,USD,165.2015371
"Agriculture, Forestry, and Fishing plus Mining",25-49 Emp,Wireless,Wireless Handsets,2012,USD,165.2015371
"Agriculture, Forestry, and Fishing plus Mining",50-99 Emp,Wireless,Wireless Handsets,2012,USD,477.2158361
"Agriculture, Forestry, and Fishing plus Mining",100-249 Emp,Wireless,Wireless Handsets,2012,USD,1223.708613
"Agriculture, Forestry, and Fishing plus Mining",250-499 Emp,Wireless,Wireless Handsets,2012,USD,3954.220698
"Agriculture, Forestry, and Fishing plus Mining",500-999 Emp,Wireless,Wireless Handsets,2012,USD,11270.87403
"Agriculture, Forestry, and Fishing plus Mining",1000-2499 Emp,Wireless,Wireless Handsets,2012,USD,50403.67576
"Agriculture, Forestry, and Fishing plus Mining",2500-4999 Emp,Wireless,Wireless Handsets,2012,USD,50403.67576
"Agriculture, Forestry, and Fishing plus Mining",5000-9999 Emp,Wireless,Wireless Handsets,2012,USD,0
"Agriculture, Forestry, and Fishing plus Mining",10000+ Emp,Wireless,Wireless Handsets,2012,USD,0
Manufacturing,1-4 Emp,Wireless,Wireless Handsets,2012,USD,37.8554457
Manufacturing,5-9 Emp,Wireless,Wireless Handsets,2012,USD,58.81150929
Manufacturing,10-24 Emp,Wireless,Wireless Handsets,2012,USD,263.5827142
Manufacturing,25-49 Emp,Wireless,Wireless Handsets,2012,USD,263.5827142
Manufacturing,50-99 Emp,Wireless,Wireless Handsets,2012,USD,588.9317595
Manufacturing,100-249 Emp,Wireless,Wireless Handsets,2012,USD,1317.613041
Manufacturing,250-499 Emp,Wireless,Wireless Handsets,2012,USD,2446.747078
Manufacturing,500-999 Emp,Wireless,Wireless Handsets,2012,USD,7943.438393
Manufacturing,1000-2499 Emp,Wireless,Wireless Handsets,2012,USD,33785.66009
Manufacturing,2500-4999 Emp,Wireless,Wireless Handsets,2012,USD,33785.66009
Manufacturing,5000-9999 Emp,Wireless,Wireless Handsets,2012,USD,259882.5582
Manufacturing,10000+ Emp,Wireless,Wireless Handsets,2012,USD,259882.5582
Construction,1-4 Emp,Wireless,Wireless Handsets,2012,USD,23.51698466
Construction,5-9 Emp,Wireless,Wireless Handsets,2012,USD,57.78163658
Construction,10-24 Emp,Wireless,Wireless Handsets,2012,USD,182.7418847
Construction,25-49 Emp,Wireless,Wireless Handsets,2012,USD,182.7418847
Construction,50-99 Emp,Wireless,Wireless Handsets,2012,USD,526.3933703
Construction,100-249 Emp,Wireless,Wireless Handsets,2012,USD,1349.227213
Construction,250-499 Emp,Wireless,Wireless Handsets,2012,USD,4372.703746
Construction,500-999 Emp,Wireless,Wireless Handsets,2012,USD,12451.99596
Construction,1000-2499 Emp,Wireless,Wireless Handsets,2012,USD,55576.21609
Construction,2500-4999 Emp,Wireless,Wireless Handsets,2012,USD,55576.21609
Construction,5000-9999 Emp,Wireless,Wireless Handsets,2012,USD,276387.84
Construction,10000+ Emp,Wireless,Wireless Handsets,2012,USD,276387.84
Wholesale Trade,1-4 Emp,Wireless,Wireless Handsets,2012,USD,28.64782263
Wholesale Trade,5-9 Emp,Wireless,Wireless Handsets,2012,USD,69.85212775
Wholesale Trade,10-24 Emp,Wireless,Wireless Handsets,2012,USD,221.5914102
Wholesale Trade,25-49 Emp,Wireless,Wireless Handsets,2012,USD,221.5914102
Wholesale Trade,50-99 Emp,Wireless,Wireless Handsets,2012,USD,647.3384746
Wholesale Trade,100-249 Emp,Wireless,Wireless Handsets,2012,USD,1590.121633
Wholesale Trade,250-499 Emp,Wireless,Wireless Handsets,2012,USD,5107.339329
Wholesale Trade,500-999 Emp,Wireless,Wireless Handsets,2012,USD,14656.31721
Wholesale Trade,1000-2499 Emp,Wireless,Wireless Handsets,2012,USD,67472.84111
Wholesale Trade,2500-4999 Emp,Wireless,Wireless Handsets,2012,USD,67472.84111
Wholesale Trade,5000-9999 Emp,Wireless,Wireless Handsets,2012,USD,436676.8987
Wholesale Trade,10000+ Emp,Wireless,Wireless Handsets,2012,USD,436676.8987
Retail Trade,1-4 Emp,Wireless,Wireless Handsets,2012,USD,20.98789017
Retail Trade,5-9 Emp,Wireless,Wireless Handsets,2012,USD,53.18187451
Retail Trade,10-24 Emp,Wireless,Wireless Handsets,2012,USD,194.4463396
Retail Trade,25-49 Emp,Wireless,Wireless Handsets,2012,USD,194.4463396
Retail Trade,50-99 Emp,Wireless,Wireless Handsets,2012,USD,581.6931204
Retail Trade,100-249 Emp,Wireless,Wireless Handsets,2012,USD,812.8176442
Retail Trade,250-499 Emp,Wireless,Wireless Handsets,2012,USD,1781.149746
Retail Trade,500-999 Emp,Wireless,Wireless Handsets,2012,USD,5846.117528
Retail Trade,1000-2499 Emp,Wireless,Wireless Handsets,2012,USD,45792.30203
Retail Trade,2500-4999 Emp,Wireless,Wireless Handsets,2012,USD,45792.30203
Retail Trade,5000-9999 Emp,Wireless,Wireless Handsets,2012,USD,1031100.769
Retail Trade,10000+ Emp,Wireless,Wireless Handsets,2012,USD,1031100.769
Nonclassified Establishments,1-4 Emp,Wireless,Wireless Handsets,2012,USD,23.27312818
Nonclassified Establishments,5-9 Emp,Wireless,Wireless Handsets,2012,USD,57.18247703
Nonclassified Establishments,10-24 Emp,Wireless,Wireless Handsets,2012,USD,180.8469652
Nonclassified Establishments,25-49 Emp,Wireless,Wireless Handsets,2012,USD,180.8469652
Nonclassified Establishments,50-99 Emp,Wireless,Wireless Handsets,2012,USD,520.9349991
Nonclassified Establishments,100-249 Emp,Wireless,Wireless Handsets,2012,USD,1335.236568
Nonclassified Establishments,250-499 Emp,Wireless,Wireless Handsets,2012,USD,4327.361534
Nonclassified Establishments,500-999 Emp,Wireless,Wireless Handsets,2012,USD,12322.87652
