location,sub_product,infousa_industry,infousa_size,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
"Paris, France",IaaS,Manufacturing,250+ Emp,4499.758972,5588.497899,6919.543932,8730.936507,10771.1878,12397.86097,15670.40584,19170.93432,23899.22711,29536.43845,35338.29064,42981.89239,52209.96158
"Paris, France",IaaS,Nonclassified Establishments,250+ Emp,8887.243345,11389.81964,14551.10171,18942.13499,24106.53377,28620.33669,37309.47382,47070.36168,60507.37997,77100.66256,95148.84929,119371.7478,149564.1172
"Paris, France",IaaS,Public Administration,250+ Emp,31299.81909,40237.94027,51568.02028,67344.25907,85983.4165,102419.812,133961.0412,169581.2144,218740.8215,279699.1599,346310.2068,435905.1536,547957.1049
"Paris, France",IaaS,Wholesale & retail trade,250+ Emp,6137.973967,7900.423731,10137.69367,13256.11684,16947.31085,20214.08425,26475.64685,33562.79029,43354.78171,55518.79954,68833.40817,86758.3057,109207.0555
"Paris, France",IaaS,Services,250+ Emp,12771.6975,16896.19009,22283.69291,29948.03243,39350.54058,48238.68645,64934.07053,84598.27391,112307.8684,147800.1676,188332.0679,243964.2585,315613.7993
"Paris, France",IaaS,Transportation and Public Utilities,250+ Emp,14064.12475,18331.036,23820.97728,31546.76389,40849.91158,49354.80345,65484.66282,84100.92875,110067.962,142815.735,179357.0338,228988.3295,291968.5894
"Paris, France",PaaS,"Agriculture, Forestry, and Fishing plus mining",1-9 Emp,2.928917127,3.051775162,3.179363197,3.04664935,3.589655671,3.666958619,3.928246735,4.00811846,4.041159252,3.970849459,4.388218906,4.564672906,4.747255346
"Paris, France",PaaS,Construction,1-9 Emp,3.170922281,3.303262811,3.440667834,3.296378113,3.88310579,3.965922841,4.247650477,4.333135525,4.367966976,4.291097794,4.741165378,4.930810513,5.126997121
"Paris, France",PaaS,"Finance, Insurance, and Real Estate",1-9 Emp,5.326115305,5.619057848,5.927264225,5.750895508,6.860572133,7.095839235,7.696307398,7.950707123,8.116118898,8.074186057,9.034285686,9.514925751,10.01909602
"Paris, France",PaaS,Manufacturing,1-9 Emp,4.229391128,4.353867292,4.481374654,4.2426636,4.938675326,4.984272561,5.275081108,5.317433261,5.296574371,5.141580332,5.613575081,5.768979058,5.927477862
"Paris, France",PaaS,Nonclassified Establishments,1-9 Emp,2.285977096,2.3728355,2.46262195,2.350795173,2.759129219,2.807659349,2.996046538,3.045046879,3.058125426,2.993097836,3.294920674,3.414173054,3.537021086
"Paris, France",PaaS,Public Administration,1-9 Emp,1.894182909,1.957630175,2.022895105,1.922660498,2.246837314,2.276435415,2.418635065,2.447519502,2.44735718,2.384911892,2.614012469,2.696866739,2.78178058
"Paris, France",PaaS,Wholesale & retail trade,1-9 Emp,3.743778646,3.910656573,4.084417341,3.923774144,4.634731642,4.746426637,5.097381657,5.214050309,5.270181004,5.191423833,5.751488229,5.997779573,6.253343965
"Paris, France",PaaS,Services,1-9 Emp,5.12522128,5.405688235,5.700721814,5.529702226,6.595078251,6.819607507,7.394974181,7.637677355,7.794852544,7.752912194,8.672732248,9.131950079,9.613525224
"Paris, France",PaaS,Transportation and Public Utilities,1-9 Emp,4.854331522,5.067409164,5.289156332,5.077889992,5.994181543,6.134810077,6.584360655,6.730957768,6.7993198,6.693724464,7.411236966,7.723783368,8.047871267
"Paris, France",PaaS,"Agriculture, Forestry, and Fishing plus mining",10-49 Emp,23.72958873,25.26944738,26.90503383,26.34851591,31.72611185,33.12001457,36.25716048,37.80386129,38.94863235,39.10662625,44.16473558,46.94803667,49.8965809
"Paris, France",PaaS,Construction,10-49 Emp,26.07963318,27.76916034,29.56352954,28.94907122,34.85387453,36.38148886,39.82350435,41.51811068,42.77099663,42.94011911,48.4891158,51.53968996,54.77102771
"Paris, France",PaaS,"Finance, Insurance, and Real Estate",10-49 Emp,37.07593617,40.00540054,43.15959742,42.82732657,52.25196433,55.27099132,61.30861252,64.77162963,67.617925,68.79247613,78.72038142,84.79103847,91.31124627
"Paris, France",PaaS,Manufacturing,10-49 Emp,33.60529735,35.27528347,37.02248341,35.73924715,42.41928354,43.65100367,47.10366941,48.41214764,49.1663125,48.66122215,54.17083536,56.7628993,59.46688074
"Paris, France",PaaS,Nonclassified Establishments,10-49 Emp,25.99251551,27.67639889,29.46477409,28.85236834,34.73744696,36.25995837,39.69047598,41.37942157,42.62812232,42.79667985,48.32714041,51.36752428,54.58806791
"Paris, France",PaaS,Public Administration,10-49 Emp,15.01432661,15.80616205,16.63716279,16.10708387,19.17311383,19.78706393,21.41409202,22.07278203,22.48164906,22.31522862,24.91389687,26.18173971,27.50849882
"Paris, France",PaaS,Wholesale & retail trade,10-49 Emp,28.76150038,30.64493375,32.64661112,31.9891241,38.53937554,40.25501375,44.0925171,45.99905532,47.41836968,47.63722076,53.82863134,57.25280587,60.88240016
"Paris, France",PaaS,Services,10-49 Emp,37.97203146,40.9007047,44.04838747,43.6328977,53.14178938,56.11400514,62.13495137,65.5299385,68.2900196,69.35484432,79.22523035,85.18570787,91.57596718
"Paris, France",PaaS,Transportation and Public Utilities,10-49 Emp,36.47632819,38.92953784,41.54125818,40.77226725,49.20261158,51.47832688,56.47942844,59.01946458,60.94160907,61.3245903,69.41007912,73.94808642,78.76674381
"Paris, France",PaaS,"Agriculture, Forestry, and Fishing plus mining",50-249 Emp,148.843887,170.8826841,196.1832221,207.1926427,269.084114,303.0241781,357.8969072,402.6603453,447.7070254,485.1888247,591.0842226,677.8045219,777.0896201
"Paris, France",PaaS,Construction,50-249 Emp,155.6023285,178.4683066,204.6943319,215.9743696,280.2224772,315.2698008,372.0115615,418.1518606,464.5036117,502.9321218,612.1224966,701.2676807,803.2317348
"Paris, France",PaaS,"Finance, Insurance, and Real Estate",50-249 Emp,382.2229638,445.9941202,520.4041955,558.6032367,737.3429115,843.9427895,1013.093881,1158.479054,1309.188491,1442.046245,1785.54743,2081.03848,2424.936564
"Paris, France",PaaS,Manufacturing,50-249 Emp,172.0721885,195.0680423,221.1321022,230.6000797,295.7069731,328.8003222,383.4310552,425.9272395,467.5740501,500.2877187,601.7823711,681.358373,771.2999173
"Paris, France",PaaS,Nonclassified Establishments,50-249 Emp,181.5467837,208.7302774,239.977637,253.8027579,330.0765378,372.220147,440.2180771,495.9380033,552.143859,599.1424524,730.9108694,839.2962151,963.5575538
"Paris, France",PaaS,Public Administration,50-249 Emp,398.446533,454.4372,518.2583741,543.6748845,701.3023212,784.3656493,920.0153952,1027.883044,1134.849604,1221.143443,1477.506341,1682.707156,1916.016662
"Paris, France",PaaS,Wholesale & retail trade,50-249 Emp,143.3949726,164.3915868,188.4643211,198.7626234,257.779944,289.8990479,341.9352303,384.1928693,426.6160518,461.7377584,561.7499514,643.2906121,736.5172706
"Paris, France",PaaS,Services,50-249 Emp,251.7445731,291.9879578,338.6642989,361.3477148,474.1165209,539.4147743,643.6568075,731.6246898,821.8613167,899.854918,1107.539281,1283.105299,1486.199156
"Paris, France",PaaS,Transportation and Public Utilities,50-249 Emp,225.7248859,259.9319025,299.3162382,317.0613782,413.0011884,466.4749323,552.5737491,623.5135106,695.2948152,755.6962508,923.364993,1061.97932,1221.153521
"Paris, France",PaaS,"Agriculture, Forestry, and Fishing plus mining",250+ Emp,1748.349582,2105.129618,2534.656048,2807.380148,3823.653076,4515.704387,5593.178861,6599.140495,7694.596541,8744.647602,11172.23988,13435.52706,16154.02369
"Paris, France",PaaS,Construction,250+ Emp,1950.532071,2350.527743,2832.584994,3140.206663,4280.991267,5060.7633,6274.653263,7410.965163,8650.585736,9842.15374,12586.72846,15151.37677,18234.87894
"Paris, France",PaaS,"Finance, Insurance, and Real Estate",250+ Emp,6143.069554,7565.278533,9316.733379,10554.89723,14704.4568,17763.28445,22505.73768,27162.40321,32398.31435,37665.52913,49223.1259,60549.53663,74467.02595
"Paris, France",PaaS,Manufacturing,250+ Emp,1551.694431,1852.15529,2210.741175,2427.392528,3277.454909,3837.096103,4711.445995,5510.621358,6369.656783,7176.103916,9088.775543,10835.24047,12914.66905
"Paris, France",PaaS,Nonclassified Establishments,250+ Emp,3031.205585,3657.972798,4414.070627,4899.640562,6687.571173,7914.557152,9823.252532,11613.51913,13568.33764,15450.12423,19780.68417,23837.85417,28721.33086
"Paris, France",PaaS,Public Administration,250+ Emp,7443.31496,8909.136213,10663.2167,11740.23113,15894.75643,18659.26824,22972.8694,26941.70405,31224.70981,35271.46277,44793.50855,53545.52826,63994.5347
"Paris, France",PaaS,Wholesale & retail trade,250+ Emp,1796.299524,2172.972601,2628.619763,2925.173394,4002.937308,4749.894042,5911.304933,7007.87468,8210.452547,9375.917393,12035.65134,14542.59604,17568.14206
"Paris, France",PaaS,Services,250+ Emp,4057.511283,4958.258195,6058.82655,6810.674946,9414.277829,11283.75638,14184.25576,16984.57829,20098.91517,23181.85568,30058.37633,36685.91486,44765.63421
"Paris, France",PaaS,Transportation and Public Utilities,250+ Emp,4191.823855,5080.235232,6156.664145,6863.414609,9408.515999,11183.11443,13940.60138,16553.37567,19424.60747,22216.04129,28566.6303,34575.45241,41839.67285
"Paris, France",SaaS,"Agriculture, Forestry, and Fishing plus mining",1-9 Emp,18.93624654,19.48481113,20.02291265,20.19122666,21.60857715,21.20269937,22.01886604,22.63057079,23.12628255,22.61692597,23.36877271,23.56506259,23.68308555
"Paris, France",SaaS,Construction,1-9 Emp,20.50087574,21.08963809,21.66678598,21.84359752,23.37124052,22.92666042,23.80337632,24.45868018,24.98832622,24.431981,25.23800813,25.44379188,25.56498761
"Paris, France",SaaS,"Finance, Insurance, and Real Estate",1-9 Emp,34.43478532,35.96545632,37.51424941,38.39768847,41.70956332,41.53951728,43.78443746,45.67395097,47.37190606,47.02017855,49.31140808,50.47088253,51.48389394
"Paris, France",SaaS,Manufacturing,1-9 Emp,27.34416497,27.73043611,28.08488076,27.91180646,29.43922517,28.46828835,29.13601533,29.51146119,29.72049242,28.64400021,29.16795097,28.98735167,28.71098886
"Paris, France",SaaS,Nonclassified Establishments,1-9 Emp,14.77946422,15.13836879,15.48520569,15.54347234,16.55754375,16.17089648,16.71475098,17.09823679,17.39007131,16.92613138,17.40737541,17.47186432,17.47761606
"Paris, France",SaaS,Public Administration,1-9 Emp,12.24640814,12.47843803,12.69780586,12.6791379,13.43590585,13.05370657,13.4223229,13.65860669,13.81920243,13.38027604,13.68892213,13.66796311,13.60114079
"Paris, France",SaaS,Wholesale & retail trade,1-9 Emp,24.20454808,24.98117342,25.74871963,26.04359896,27.95583659,27.51335702,28.65837248,29.54297509,30.28061262,29.70232463,30.78213542,31.13417869,31.38434549
"Paris, France",SaaS,Services,1-9 Emp,33.13595077,34.5979515,36.07676669,36.91532965,40.08772695,39.91307174,42.05863815,43.86211298,45.481123,45.13233126,47.31826743,48.4172665,49.37518005
"Paris, France",SaaS,Transportation and Public Utilities,1-9 Emp,31.38457474,32.36625278,33.33495192,33.69101759,36.13756791,35.53920507,36.99114561,38.10544951,39.02910785,38.25692414,39.61833039,40.04171351,40.33352058
"Paris, France",SaaS,"Agriculture, Forestry, and Fishing plus mining",10-49 Emp,153.4182508,162.0375006,170.9104146,176.8934016,194.2980549,195.6646966,208.5359681,219.9540139,230.6631481,231.4875292,245.4759311,254.0508178,262.0410144
"Paris, France",SaaS,Construction,10-49 Emp,168.611928,178.0630773,187.7906381,194.3408576,213.4361635,214.9112242,229.0206633,241.5308772,253.2596797,254.1338461,269.4578852,278.8365173,287.571204
"Paris, France",SaaS,"Finance, Insurance, and Real Estate",10-49 Emp,239.7060202,257.1872874,275.5716505,289.7408238,323.2946798,330.7307885,358.0759663,383.6702626,408.7299953,416.6946671,448.8810859,471.9272285,494.4880009
"Paris, France",SaaS,Manufacturing,10-49 Emp,217.2673955,225.557744,233.8489419,237.9047921,256.853025,254.245562,266.3462304,276.1354401,284.6381758,280.7806706,292.6666244,297.7210589,301.8442484
"Paris, France",SaaS,Nonclassified Establishments,10-49 Emp,168.0486885,177.4682667,187.1633332,193.691672,212.723191,214.1933243,228.2556315,240.7240557,252.4136788,253.284925,268.557775,277.9050783,286.6105872
"Paris, France",SaaS,Public Administration,10-49 Emp,97.07170872,101.1262047,105.2081115,107.4050881,116.3628099,115.5821439,121.504334,126.4081901,130.7537224,129.4303039,135.3785357,138.1955372,140.5967294
"Paris, France",SaaS,Wholesale & retail trade,10-49 Emp,185.9509294,196.5285987,207.42813,214.8323448,236.1268681,237.9459702,253.7673748,267.8401306,281.0676879,282.2599519,299.5156406,310.1845154,320.1531024
"Paris, France",SaaS,Services,10-49 Emp,245.4995202,262.8543434,281.0568345,294.8921809,328.3568479,335.2093314,362.1684377,387.2465166,411.6800715,418.8275388,450.2384154,472.3677395,493.9180589
"Paris, France",SaaS,Transportation and Public Utilities,10-49 Emp,235.8293914,249.7394862,264.1137312,274.084743,301.8508864,304.7805519,325.6915752,344.4357474,362.1640322,364.4227458,387.4695401,402.0684757,415.8143499
"Paris, France",SaaS,"Agriculture, Forestry, and Fishing plus mining",50-249 Emp,962.3162477,1111.30539,1281.897046,1451.281179,1744.01888,1921.871657,2241.853923,2588.551227,2972.2447,3266.609197,3790.564736,4292.803609,4845.238017
"Paris, France",SaaS,Construction,50-249 Emp,1006.011412,1160.435128,1337.048266,1512.015508,1814.976352,1997.853984,2327.934785,2685.029455,3079.713958,3381.125927,3919.114762,4433.482319,4998.491684
"Paris, France",SaaS,"Finance, Insurance, and Real Estate",50-249 Emp,2471.17551,2908.799638,3420.039741,3946.661415,4834.283926,5430.12806,6456.534376,7599.006915,8893.930236,9963.600373,11784.92283,13604.02905,15651.11748
"Paris, France",SaaS,Manufacturing,50-249 Emp,1112.493541,1265.700592,1438.334474,1604.200096,1899.10602,2061.598413,2368.967315,2694.454252,3047.55084,3299.17861,3771.321542,4207.37925,4678.070396
"Paris, France",SaaS,Nonclassified Establishments,50-249 Emp,1173.749378,1357.792714,1568.859641,1779.10522,2141.452637,2363.615669,2761.485903,3193.471772,3672.394693,4042.109255,4697.963062,5328.94837,6024.353124
"Paris, France",SaaS,Public Administration,50-249 Emp,2576.065302,2951.852491,3378.295133,3794.374257,4523.190263,4944.063445,5719.971722,6549.848533,7457.75444,8127.013047,9354.138054,10507.68291,11763.78653
"Paris, France",SaaS,Wholesale & retail trade,50-249 Emp,927.0875328,1068.81764,1230.837126,1391.190437,1669.108038,1836.398288,2138.800734,2465.766025,2826.985528,3102.36016,3594.257492,4064.026431,4579.740328
"Paris, France",SaaS,Services,50-249 Emp,1627.597195,1902.3482,2220.960868,2544.918964,3095.362053,3452.435331,4076.16901,4763.738639,5536.360882,6158.682986,7233.271389,8291.097745,9471.664441
"Paris, France",SaaS,Transportation and Public Utilities,50-249 Emp,1459.372834,1691.334884,1957.890368,2224.420949,2682.488155,2966.355129,3472.234221,4023.019404,4635.154631,5111.53951,5952.100405,6764.242055,7661.345096
"Paris, France",SaaS,"Agriculture, Forestry, and Fishing plus mining",250+ Emp,11303.55598,13804.32913,16838.69487,20159.03745,25616.67074,29849.72037,36817.93799,44950.84361,54574.28088,63418.68664,77816.36827,93186.93712,111218.2635
"Paris, France",SaaS,Construction,250+ Emp,12610.72081,15415.69292,18823.50415,22559.40317,28699.06888,33480.68179,41347.00348,50544.58776,61446.72896,71502.89649,87838.80373,105312.4109,125837.3868
"Paris, France",SaaS,"Finance, Insurance, and Real Estate",250+ Emp,39716.61694,49796.28261,62362.99771,76654.51074,100012.0582,119658.6354,151547.8049,189988.2415,236857.8791,282644.2941,356096.6737,437850.6274,536563.3799
"Paris, France",SaaS,Manufacturing,250+ Emp,10032.1269,12127.48611,14643.37756,17353.20328,21827.75856,25176.92993,30739.5406,37149.28258,44645.1682,51354.28072,62374.3575,73937.6911,87349.95327
"Paris, France",SaaS,Nonclassified Establishments,250+ Emp,19597.56927,23996.15692,29346.22927,35221.62967,44867.97624,52409.09531,64797.31829,79294.90713,96490.41962,112377.9616,138225.3955,165929.9938,198517.568
"Paris, France",SaaS,Public Administration,250+ Emp,48123.05745,58362.45385,70696.5886,84047.19844,106054.9991,122714.3351,150297.7983,182205.1636,219650.4493,253439.408,308797.9374,367201.9689,435183.6845
"Paris, France",SaaS,Wholesale & retail trade,250+ Emp,11613.56541,14260.42864,17490.56484,21054.96688,26903.44782,31523.68772,39100.16681,48005.41078,58611.691,68496.43126,84514.80521,101771.9298,122140.6475
"Paris, France",SaaS,Services,250+ Emp,26232.91498,32594.3941,40451.2804,49270.82257,63699.88836,75518.24088,94768.97683,117716.9785,145406.2576,171911.6532,214612.103,261476.985,317504.3795
"Paris, France",SaaS,Transportation and Public Utilities,250+ Emp,27101.28233,33350.13471,40990.77212,49445.93156,63307.35259,74324.14369,92362.28764,113607.2233,138955.6584,162671.9793,201105.6754,242642.1627,291773.0684
