company_name,company_label,address,address_2,postcode,city,sic_4,sic_2,sic_industry_german,sic_industry_english,solon_av_industry,employees,employees_bracket,lat,lon,country
PRM Mail Service Rhein - Main e.Kfm.,PRM Mail Service Rhein - Main,Bruchstr. 17,,60594,Frankfurt am Main,7361,73,"Arbeitsämter, Arbeitsbeschaffungsstellen",Business Services,Services,25,Small 10 - 49,50.1024,8.68763,Germany
"pro familia Deutsche Gesellschaft für Familienplanung, Sexualpädagogik und Sexualberatung e.V. Bundesverband",pro familia Deutsche,Stresemannallee 3,,60596,Frankfurt am Main,8322,83,Soziale Einrichtungen f. Alleinstehende u. Familien,Social Services,Services,12,Small 10 - 49,50.09959,8.6689,Germany
PRO REHA Therapiezentrum GmbH,PRO REHA Therapiezentrum GmbH,Scheffelstr. 14,,60318,Frankfurt am Main,8093,80,Sonstige ambulante ärztliche Versorgung,Health Services,Services,18,Small 10 - 49,50.1211332,8.6885142,Germany
PROCOIN GmbH,PROCOIN GmbH,Silostr. 31/3-3a,,65929,Frankfurt am Main,5084,50,"Industriemaschinen u. Ausrüstung, Pumpen, Gabelstapler, Farbspritzanlagen",Wholesale Trade - Durable Goods,Wholesale & retail trade,30,Small 10 - 49,50.1006151,8.5280154,Germany
ProCredit AG,ProCredit AG,Rohmerplatz 33-37,,60486,Frankfurt am Main,6163,61,Anleihe-Vermittler,Nondepository Credit Institutions,"Finance, Insurance, and Real Estate",229,Medium 50 - 249,50.1212078,8.6448041,Germany
proCum Cert GmbH Zertifizierungsgesellschaft,proCum Cert GmbH,Düsseldorfer Str. 9,,60329,Frankfurt am Main,8711,87,Technische Dienste,"Engineering, Accounting, Research, Management & Related Svcs",Services,12,Small 10 - 49,50.1087577,8.6615009,Germany
Pro-Duo Deutschland GmbH,Pro-Duo Deutschland GmbH,Moselstr. 27,,60329,Frankfurt am Main,5122,51,"Apothekerware, Pharmazeutika, Drogen, Drogeriewaren, Kosmetikartikel",Wholesale Trade - Nondurable Goods,Wholesale & retail trade,200,Medium 50 - 249,50.1077194,8.6667784,Germany
Prof. Dr. Christoph Philipp Schließmann,Prof. Dr. Christoph Philipp,Hansaallee 22,,60322,Frankfurt am Main,8111,81,Juristische Dienstleistungen,Legal Services,Services,82,Medium 50 - 249,50.1249854,8.673549,Germany
Prof. Dr. Hermann Plagemann,Prof. Dr. Hermann Plagemann,Myliusstr. 15,,60323,Frankfurt am Main,8111,81,Juristische Dienstleistungen,Legal Services,Services,23,Small 10 - 49,50.1192101,8.6618267,Germany
"Prof. Dr. K. Schwantag Dr. P. Kraushaar GmbH, Wirtschaftsprüfungsgesellschaft",Prof. Dr. K. Schwantag Dr. P.,Zeilweg 42,,60439,Frankfurt am Main,8721,87,"Buchhaltungs-, Wirtschafts- u. Steuerprüfungsbüros","Engineering, Accounting, Research, Management & Related Svcs",Services,18,Small 10 - 49,50.16467,8.64336,Germany
Professionals on Demand GmbH,Professionals on Demand GmbH,Lyoner Str. 34,,60528,Frankfurt am Main,8748,87,Sonstige Beratungsdienste,"Engineering, Accounting, Research, Management & Related Svcs",Services,33,Small 10 - 49,50.07833,8.62353,Germany
Profis Dienstleistungen GmbH,Profis Dienstleistungen GmbH,Kasinostr. 31,,65929,Frankfurt am Main,1531,15,Bauträgergesellschaft f. eigene Rechnung zum späteren Verkauf von Objekten,Building Cnstrctn - General Contractors & Operative Builders,Construction,30,Small 10 - 49,50.1026129,8.548469,Germany
Projekt AG Planungsgesellschaft für Gebäudetechnik,Projekt AG,Bettinastr. 62,,60325,Frankfurt am Main,8711,87,Technische Dienste,"Engineering, Accounting, Research, Management & Related Svcs",Services,15,Small 10 - 49,50.1136319,8.658507,Germany
Projektgesellschaft Mainzer Landstraße 47 mbH & Co. KG,Projektgesellschaft Mainzer,Hochstr. 33,,60313,Frankfurt am Main,6531,65,"Immobilien-Agenten, Makler u. Verwalter",Real Estate,"Finance, Insurance, and Real Estate",10,Small 10 - 49,50.1159416,8.6754823,Germany
Prolytic GmbH,Prolytic GmbH,Alt Fechenheim 34,,60386,Frankfurt am Main,8071,80,Medizinische Laboratorien,Health Services,Services,13,Small 10 - 49,50.12858,8.7672,Germany
PROMERIT AG,PROMERIT AG,Speicherstr. 57-59,,60327,Frankfurt am Main,8748,87,Sonstige Beratungsdienste,"Engineering, Accounting, Research, Management & Related Svcs",Services,52,Medium 50 - 249,50.0985223,8.656278,Germany
PROPROJEKT Planungsmanagement & Projektberatung GmbH,PROPROJEKT Planungsmanagement,Hedderichstr. 108-110,,60596,Frankfurt am Main,8711,87,Technische Dienste,"Engineering, Accounting, Research, Management & Related Svcs",Services,20,Small 10 - 49,50.0982839,8.6819118,Germany
proseed GmbH,proseed GmbH,Fahrgasse 89,,60311,Frankfurt am Main,7311,73,Werbeagenturen,Business Services,Services,15,Small 10 - 49,50.1129392,8.6860523,Germany
PROTEMP Gesellschaft für industrielle Temperaturmessung mbH,PROTEMP Gesellschaft für,Westenbergerstr. 30,,65931,Frankfurt am Main,3829,38,Sonstige Meß- u. Regelgeräte,Mesr/Anlyz/Cntrl Instrmnts; Photo/Med/Opt Gds; Watchs/Clocks,Manufacturing,11,Small 10 - 49,50.0799453,8.5134475,Germany
Proteome Sciences R&D GmbH & Co. KG,Proteome Sciences R&D GmbH &,Altenhöferallee 3,,60438,Frankfurt am Main,8731,87,Gewerbliche physikalische u. biologische Forschungseinrichtungen,"Engineering, Accounting, Research, Management & Related Svcs",Services,23,Small 10 - 49,50.1747589,8.6315359,Germany
Protiviti GmbH,Protiviti GmbH,Taunusanlage 17,,60325,Frankfurt am Main,8748,87,Sonstige Beratungsdienste,"Engineering, Accounting, Research, Management & Related Svcs",Services,55,Medium 50 - 249,50.11463,8.66857,Germany
Provadis School of International Management and Technology AG,Provadis School of,Industriepark Höchst,,65926,Frankfurt am Main,8221,82,Universitäten u. Hochschulen,Educational Services,Services,25,Small 10 - 49,50.0890617,8.5375786,Germany
Proventa AG,Proventa AG,Untermainkai 29,,60329,Frankfurt am Main,7379,73,Sonstige Dienstleistungen auf dem Computersektor,Business Services,Services,85,Medium 50 - 249,50.10539,8.67122,Germany
PRO-VOGUE Marketing GmbH,PRO-VOGUE Marketing GmbH,Bremer Str. 6,,60323,Frankfurt am Main,7311,73,Werbeagenturen,Business Services,Services,12,Small 10 - 49,50.12585,8.67117,Germany
Prüfungs- und Treuhand GmbH Wirtschaftsprüfungsgesellschaft Steuerberatungsgesellschaft,Prüfungs- und Treuhand GmbH,Insterburger Str. 16,,60487,Frankfurt am Main,8721,87,"Buchhaltungs-, Wirtschafts- u. Steuerprüfungsbüros","Engineering, Accounting, Research, Management & Related Svcs",Services,20,Small 10 - 49,50.126984,8.6244829,Germany
PSD Group GmbH,PSD Group GmbH,Roßmarkt 10,,60311,Frankfurt am Main,8748,87,Sonstige Beratungsdienste,"Engineering, Accounting, Research, Management & Related Svcs",Services,30,Small 10 - 49,50.1128572,8.6777171,Germany
PSM&W GmbH,PSM&W GmbH,Clemensstr. 10,,60487,Frankfurt am Main,8743,87,Public relations Dienste,"Engineering, Accounting, Research, Management & Related Svcs",Services,37,Small 10 - 49,50.1213171,8.6496239,Germany
PUBLIC NEWS Gesellschaft für Werbung und Marketing mbH,PUBLIC NEWS Gesellschaft für,Rennbahnstr. 72-74,,60528,Frankfurt am Main,7374,73,Datenverarbeitungsdienste,Business Services,Services,100,Medium 50 - 249,50.0835846,8.6506426,Germany
PubliCare Marketing Communications GmbH,PubliCare Marketing,Städelstr. 10,,60596,Frankfurt am Main,7311,73,Werbeagenturen,Business Services,Services,14,Small 10 - 49,50.1044144,8.6774214,Germany
Pump GmbH Elektrotechnik - Elektronik,Pump GmbH Elektrotechnik -,Silostr. 33,,65929,Frankfurt am Main,5084,50,"Industriemaschinen u. Ausrüstung, Pumpen, Gabelstapler, Farbspritzanlagen",Wholesale Trade - Durable Goods,Wholesale & retail trade,10,Small 10 - 49,50.10017,8.52748,Germany
Putzmunter GmbH,Putzmunter GmbH,Emser Str. 33,,60486,Frankfurt am Main,7349,73,"Sonstige Hausreinigungs- u. Instandhaltungsdienste, Gebäudereinigung",Business Services,Services,92,Medium 50 - 249,50.1159084,8.6437974,Germany
PVG Presse-Vertriebs-Gesellschaft KG,PVG,Am Martinszehnten 13,,60437,Frankfurt am Main,5192,51,"Bücher, Zeitschriften, Zeitungen",Wholesale Trade - Nondurable Goods,Wholesale & retail trade,450,Large 250 +,50.19073,8.65424,Germany
PVW GmbH Wirtschaftsprüfungsgesellschaft Steuerberatungsgesellschaft,PVW GmbH,Mainzer Landstr. 46,,60325,Frankfurt am Main,8721,87,"Buchhaltungs-, Wirtschafts- u. Steuerprüfungsbüros","Engineering, Accounting, Research, Management & Related Svcs",Services,31,Small 10 - 49,50.1113195,8.6646865,Germany
PZ AKUSTIKDECKEN GmbH,PZ AKUSTIKDECKEN GmbH,Seehofstr. 46,,60594,Frankfurt am Main,1742,17,"Stuckarbeiten, akustische u. andere Isolierarbeiten",Construction - Special Trade Contractors,Construction,10,Small 10 - 49,50.1040106,8.6962173,Germany
QAD Europe GmbH,QAD Europe GmbH,Walther-von-Cronberg-Platz 13,,60594,Frankfurt am Main,5045,50,"Computer, Computerzubehör u. Software",Wholesale Trade - Durable Goods,Wholesale & retail trade,10,Small 10 - 49,50.1052521,8.6966508,Germany
QUERFORMAT Medienkonzept GmbH,QUERFORMAT Medienkonzept GmbH,Gelbehirschstr. 12,,60313,Frankfurt am Main,7311,73,Werbeagenturen,Business Services,Services,10,Small 10 - 49,50.1153293,8.6869585,Germany
Questax GmbH,Questax GmbH,Eschersheimer Landstr. 223,,60320,Frankfurt am Main,7379,73,Sonstige Dienstleistungen auf dem Computersektor,Business Services,Services,50,Small 10 - 49,50.1340972,8.6710798,Germany
QUIPU GmbH,QUIPU GmbH,Königsberger Str. 1,,60487,Frankfurt am Main,7371,73,Programmierungsdienste für Computer etc.,Business Services,Services,145,Medium 50 - 249,50.12694,8.63111,Germany
Quoniam Asset Management GmbH,Quoniam Asset Management GmbH,Westhafenplatz 1,,60327,Frankfurt am Main,7389,73,Sonstige gewerbliche Dienstleistungen,Business Services,Services,78,Medium 50 - 249,50.1013225,8.66437,Germany
R + L Rosenberg & Lenhart Deutsche Pelzhandelsgesellschaft mbH,R + L Rosenberg & Lenhart,Ludwig-Landmann-Str. 349,,60487,Frankfurt am Main,2371,23,Pelzwaren,"Apparel, Finished Prdcts from Fabrics & Similar Materials",Manufacturing,16,Small 10 - 49,50.12731,8.62231,Germany
R. L. Mihm,R. L. Mihm,Gebeschusstr. 50,,65929,Frankfurt am Main,8322,83,Soziale Einrichtungen f. Alleinstehende u. Familien,Social Services,Services,15,Small 10 - 49,50.1038361,8.539755,Germany
R. Ritter Gebäudereinigungs GmbH,R. Ritter Gebäudereinigungs,Ahornstr. 65,,65933,Frankfurt am Main,7349,73,"Sonstige Hausreinigungs- u. Instandhaltungsdienste, Gebäudereinigung",Business Services,Services,406,Large 250 +,50.0975,8.5981,Germany
RA Sauerwein & Partner,RA Sauerwein & Partner,Schweizer Str. 54A,,60594,Frankfurt am Main,8111,81,Juristische Dienstleistungen,Legal Services,Services,13,Small 10 - 49,50.1022337,8.6801416,Germany
rabbit GmbH,rabbit eMarketing GmbH,Kaiserstr. 65,,60329,Frankfurt am Main,7311,73,Werbeagenturen,Business Services,Services,86,Medium 50 - 249,50.10796,8.66774,Germany
Radeberger Gruppe KG,Radeberger Gruppe KG,Darmstädter Landstr. 185,,60598,Frankfurt am Main,2082,20,"Malzgetränke, Brauerei",Food and Kindred Products,Manufacturing,5500,Large 250 +,50.0942809,8.6913909,Germany
Radiologie Sachsenhausen GmbH,Radiologie Sachsenhausen GmbH,Schulstr. 31,,60594,Frankfurt am Main,8011,80,Arztpraxen (ohne Kliniken),Health Services,Services,25,Small 10 - 49,50.1067079,8.6835564,Germany
RAHN GmbH,RAHN GmbH,Hahnstr. 70,,60528,Frankfurt am Main,5169,51,Sonstige Chemikalien u. verw. Produkte,Wholesale Trade - Nondurable Goods,Wholesale & retail trade,13,Small 10 - 49,50.0791609,8.6333261,Germany
Rainer Brenner Augenoptik GmbH,Rainer Brenner Augenoptik GmbH,Goethestr. 24,,60313,Frankfurt am Main,5995,59,Optikergeschäfte,Miscellaneous Retail,Wholesale & retail trade,25,Small 10 - 49,50.1141271,8.6742627,Germany
Rainer Häusler GmbH,Rainer Häusler GmbH,Weisbachstr. 4-6,,60314,Frankfurt am Main,5511,55,Autohändler (Neu- und Gebrauchtwagen),Automotive Dealers and Gasoline Service Stations,Wholesale & retail trade,13,Small 10 - 49,50.1102619,8.7113467,Germany
Ralf Appel GmbH Heizung - Sanitär - Klima,Ralf Appel GmbH Heizung -,Hartmann-Ibach-Str. 103,,60389,Frankfurt am Main,1711,17,"Installation u. Heizungsbau, Klimaanlagen",Construction - Special Trade Contractors,Construction,12,Small 10 - 49,50.12993,8.69942,Germany
Ralf Otto und Siegfried Otto,Ralf Otto und Siegfried Otto,Antoniterstr. 16,,65929,Frankfurt am Main,5812,58,"Restaurants, Schnellimbiß usw.",Eating and Drinking Places,Services,11,Small 10 - 49,50.1002613,8.5448539,Germany
Ralf Wisser GmbH,Ralf Wisser GmbH,Josef-Eicher-Str. 10,,60437,Frankfurt am Main,5148,51,Frischobst u. Gemüse,Wholesale Trade - Nondurable Goods,Wholesale & retail trade,10,Small 10 - 49,50.19683,8.64604,Germany
RAT-Spezialmaschinen GmbH,RAT-Spezialmaschinen GmbH,Gwinnerstr. 42-46,,60388,Frankfurt am Main,3559,35,Sonstige Industrie-Spezialmaschinen,Industrial and Commercial Machinery and Computer Equipment,Manufacturing,70,Medium 50 - 249,50.139207,8.7369157,Germany
Raum Für Führung GmbH,Raum Für Führung GmbH,Solmsstr. 6,,60486,Frankfurt am Main,8748,87,Sonstige Beratungsdienste,"Engineering, Accounting, Research, Management & Related Svcs",Services,17,Small 10 - 49,50.11897,8.63742,Germany
Raumausstattung Hahn GbR,Raumausstattung Hahn GbR,Merianstr. 42,,60316,Frankfurt am Main,7389,73,Sonstige gewerbliche Dienstleistungen,Business Services,Services,18,Small 10 - 49,50.1221646,8.6916356,Germany
Raumgestaltung Tilo Ramm GmbH & Co. KG,Raumgestaltung Tilo Ramm GmbH,Offenbacher Landstr. 301,,60599,Frankfurt am Main,1799,17,Sonstige baugewerbliche Spezialarbeiten,Construction - Special Trade Contractors,Construction,10,Small 10 - 49,50.1004189,8.721157,Germany
Raumwerk Gesellschaft für Architektur und Stadtplanung mbH,Raumwerk Gesellschaft für,Gutleutstr. 163-167,,60327,Frankfurt am Main,8712,87,Architektendienste,"Engineering, Accounting, Research, Management & Related Svcs",Services,17,Small 10 - 49,50.1012342,8.6596477,Germany
Rauscher Baudekoration GmbH,Rauscher Baudekoration GmbH,Hansenweg 57,,60599,Frankfurt am Main,1721,17,"Maler-, Tapezier- u. Dekorationsarbeiten",Construction - Special Trade Contractors,Construction,12,Small 10 - 49,50.0965796,8.7191449,Germany
Razorfish GmbH,Razorfish GmbH,Jakob-Latscha-Str. 3,,60314,Frankfurt am Main,7311,73,Werbeagenturen,Business Services,Services,140,Medium 50 - 249,50.1145582,8.714221,Germany
RBC Deutschland GmbH,RBC Deutschland GmbH,An der Welle 4,,60322,Frankfurt am Main,8742,87,Unternehmensberatung,"Engineering, Accounting, Research, Management & Related Svcs",Services,35,Small 10 - 49,50.1179735,8.671736,Germany
REAG GmbH REAL ESTATE ADVISORY GROUP GERMANY,REAG GmbH REAL ESTATE ADVISORY,Bockenheimer Landstr. 22,,60323,Frankfurt am Main,8742,87,Unternehmensberatung,"Engineering, Accounting, Research, Management & Related Svcs",Services,40,Small 10 - 49,50.11726,8.6672,Germany
Real Estate Portfolio International (REP-I) GmbH & Co. KG,Real Estate Portfolio,Bockenheimer Landstr. 10,,60323,Frankfurt am Main,6719,67,Sonstige Holding-Gesellschaften,Holding and Other Investment Offices,"Finance, Insurance, and Real Estate",25,Small 10 - 49,50.11704,8.66884,Germany
Reception+ GmbH,Reception+ GmbH,Glauburgstr. 95,,60318,Frankfurt am Main,7389,73,Sonstige gewerbliche Dienstleistungen,Business Services,Services,135,Medium 50 - 249,50.1259007,8.6824064,Germany
Rechenzentrum der Bundesfinanzverwaltung,Rechenzentrum der,Adickesallee 32,,60322,Frankfurt am Main,9111,91,"Regierungsstellen (lokal, Land, Staat)","Executive, Legislative & General Government, Except Finance",Public Administration,815,Large 250 +,50.13302,8.68171,Germany
Rechtsanwalt Dr. Hansgeorg Jehner,Rechtsanwalt Dr. Hansgeorg,Lichtensteinstr. 7,,60322,Frankfurt am Main,7359,73,Sonstiger Verleih u. Leasing,Business Services,Services,16,Small 10 - 49,50.1276127,8.6815123,Germany
Rechtsanwaltskammer Frankfurt,Rechtsanwaltskammer Frankfurt,Bockenheimer Anlage 36,,60322,Frankfurt am Main,8621,86,Berufsverbände,Membership Organizations,Services,30,Small 10 - 49,50.1169042,8.6736566,Germany
recoin GmbH,recoin GmbH,Hanauer Landstr. 135,,60314,Frankfurt am Main,7379,73,Sonstige Dienstleistungen auf dem Computersektor,Business Services,Services,15,Small 10 - 49,50.11237,8.71356,Germany
Reformhaus FREYA KG,Reformhaus FREYA KG,Zeißelstr. 15,,60318,Frankfurt am Main,5499,54,Verschiedene Lebensmittelgeschäfte,Food Stores,Wholesale & retail trade,73,Medium 50 - 249,50.12381,8.69003,Germany
Regional Procurement Support Office,Regional Procurement Support,Gießener Str. 30,,60435,Frankfurt am Main,9199,91,Sonstige Regierungsstellen,"Executive, Legislative & General Government, Except Finance",Public Administration,29,Small 10 - 49,50.1414351,8.6937289,Germany
Registra Securita Trust GmbH,Registra Securita Trust GmbH,Grüneburgweg 16-18,,60322,Frankfurt am Main,6282,62,Anlagenberatung,"Security & Commodity Brokers, Dealers, Exchanges & Services","Finance, Insurance, and Real Estate",30,Small 10 - 49,50.12134,8.67206,Germany
REICHLE UND DE MASSARI GMBH,REICHLE UND DE MASSARI GMBH,Weismüllerstr. 31,,60314,Frankfurt am Main,5063,50,"Elektrische Apparate, Leitungen u. Elektrobauartikel, Motoren",Wholesale Trade - Durable Goods,Wholesale & retail trade,25,Small 10 - 49,50.1201,8.73761,Germany
REIFEN-DIEHL Mineralölgroßhandel Inh. Rolf Schild e.K.,REIFEN-DIEHL,Mainzer Landstr. 529-531,,65933,Frankfurt am Main,5541,55,Tankstellen,Automotive Dealers and Gasoline Service Stations,Wholesale & retail trade,65,Medium 50 - 249,50.0999969,8.6076922,Germany
Reininger AG,Reininger AG,Berner Str. 32-34,,60437,Frankfurt am Main,5999,59,Verschiedene Warengattungen,Miscellaneous Retail,Wholesale & retail trade,200,Medium 50 - 249,50.19323,8.66061,Germany
Reinwald GmbH,Reinwald GmbH,Schönberger Weg 18,,60488,Frankfurt am Main,4953,49,Abfallbeseitigung,"Electric, Gas and Sanitary Services",Transportation and Public Utilities,26,Small 10 - 49,50.15014,8.61371,Germany
ReiseBank AG,ReiseBank AG,Eschborner Landstr. 42-50,,60489,Frankfurt am Main,6029,60,Sonstige Geschäftsbanken,Depository Institutions,"Finance, Insurance, and Real Estate",530,Large 250 +,50.1275746,8.6036135,Germany
REISEBÜRO IBERO INTERNATIONAL GMBH,REISEBÜRO IBERO INTERNATIONAL,Kirchnerstr. 6-8,,60311,Frankfurt am Main,4724,47,Reisebüros,Transportation Services,Transportation and Public Utilities,48,Small 10 - 49,50.1113184,8.675229,Germany
REISSWOLF Archivservice GmbH,REISSWOLF Archivservice GmbH,Schmickstr. 33,,60314,Frankfurt am Main,4226,42,Speziallager,Motor Freight Transportation,Transportation and Public Utilities,15,Small 10 - 49,50.112618,8.724944,Germany
Renell Wertpapierhandelsbank AG,Renell Wertpapierhandelsbank,Schillerstr. 2,,60313,Frankfurt am Main,6211,62,"Wertpapiermakler, -händler u. Wertpapieremissionen","Security & Commodity Brokers, Dealers, Exchanges & Services","Finance, Insurance, and Real Estate",20,Small 10 - 49,50.1143328,8.6786953,Germany
Renesola Deutschland GmbH,Renesola Deutschland GmbH,Lyoner Str. 15,,60528,Frankfurt am Main,5063,50,"Elektrische Apparate, Leitungen u. Elektrobauartikel, Motoren",Wholesale Trade - Durable Goods,Wholesale & retail trade,26,Small 10 - 49,50.0813425,8.6271989,Germany
rentaman Gesellschaft für Dienstleistungen auf Zeit mbH,rentaman Gesellschaft für,Steinweg 7,,60313,Frankfurt am Main,7361,73,"Arbeitsämter, Arbeitsbeschaffungsstellen",Business Services,Services,140,Medium 50 - 249,50.1133913,8.6774811,Germany
Repair Management GmbH,Repair Management GmbH,Mönchstr. 10,,60314,Frankfurt am Main,7371,73,Programmierungsdienste für Computer etc.,Business Services,Services,50,Small 10 - 49,50.1113253,8.7174304,Germany
REPRO - RUPPERT GmbH,REPRO - RUPPERT GmbH,Fischerfeldstr. 13,,60311,Frankfurt am Main,2759,27,Sonstige Druckerzeugnisse f. gewerbl. Zwecke,"Printing, Publishing and Allied Industries",Manufacturing,10,Small 10 - 49,50.1102712,8.6902925,Germany
REPRO RAPID GmbH,REPRO RAPID GmbH,Rödelheimer Landstr. 104,,60487,Frankfurt am Main,2759,27,Sonstige Druckerzeugnisse f. gewerbl. Zwecke,"Printing, Publishing and Allied Industries",Manufacturing,14,Small 10 - 49,50.12123,8.62535,Germany
Reproplan Frankfurt OHG,Reproplan Frankfurt OHG,Schmidtstr. 12,,60326,Frankfurt am Main,2759,27,Sonstige Druckerzeugnisse f. gewerbl. Zwecke,"Printing, Publishing and Allied Industries",Manufacturing,22,Small 10 - 49,50.1025597,8.6192933,Germany
Resources Global Professionals (Germany) GmbH,Resources Global Professionals,Hochstr. 53,,60313,Frankfurt am Main,8741,87,Management-Dienste,"Engineering, Accounting, Research, Management & Related Svcs",Services,10,Small 10 - 49,50.115133,8.6731271,Germany
rest of world Consulting GmbH & Co. KG,rest of world Consulting GmbH,Mainzer Landstr. 250-254,,60326,Frankfurt am Main,7371,73,Programmierungsdienste für Computer etc.,Business Services,Services,19,Small 10 - 49,50.1029274,8.6420286,Germany
Restaurant Edelweiss,Restaurant Edelweiss,Schweizer Str. 96,,60594,Frankfurt am Main,5812,58,"Restaurants, Schnellimbiß usw.",Eating and Drinking Places,Services,10,Small 10 - 49,50.0996577,8.6823935,Germany
REUTLINGER GmbH,REUTLINGER GmbH,Offenbacher Landstr. 190,,60599,Frankfurt am Main,2298,22,Seilerei,Textile Mill Products,Manufacturing,91,Medium 50 - 249,50.09812,8.70908,Germany
Rhein Gebäude Service,Rhein Gebäude Service,Martin-Elsässer-Weg 3,,60314,Frankfurt am Main,7349,73,"Sonstige Hausreinigungs- u. Instandhaltungsdienste, Gebäudereinigung",Business Services,Services,16,Small 10 - 49,50.11068,8.69734,Germany
Rhein Main -Entsorgungsservice GmbH,Rhein Main -Entsorgungsservice,Schmickstr. 38-40,,60314,Frankfurt am Main,4953,49,Abfallbeseitigung,"Electric, Gas and Sanitary Services",Transportation and Public Utilities,11,Small 10 - 49,50.1131258,8.727428,Germany
Rhein-Main Dienstleistungen e.K.,Rhein-Main Dienstleistungen,Roßmarkt 12,,60311,Frankfurt am Main,7349,73,"Sonstige Hausreinigungs- u. Instandhaltungsdienste, Gebäudereinigung",Business Services,Services,17,Small 10 - 49,50.1126677,8.6773487,Germany
Rhein-Main Personalservice GmbH,Rhein-Main Personalservice,Theodor-Stern-Kai 7,,60596,Frankfurt am Main,7361,73,"Arbeitsämter, Arbeitsbeschaffungsstellen",Business Services,Services,215,Medium 50 - 249,50.0962538,8.6613513,Germany
Rhein-Main-Baugeräte GmbH & Co. KG,Rhein-Main-Baugeräte GmbH &,Schmickstr. 39-43,,60314,Frankfurt am Main,5082,50,Bau- u. Bergbaumaschinen u. Ausrüstung,Wholesale Trade - Durable Goods,Wholesale & retail trade,16,Small 10 - 49,50.1135367,8.7276078,Germany
Rhein-Main-Entrümpelungen und Bauservice GmbH,Rhein-Main-Entrümpelungen und,Franziusstr. 46,,60314,Frankfurt am Main,1795,17,Abwrack- u. Abbrucharbeiten,Construction - Special Trade Contractors,Construction,11,Small 10 - 49,50.11282,8.73279,Germany
RheinMainMedia GmbH,RheinMainMedia GmbH,Frankenallee 71-81,,60327,Frankfurt am Main,7319,73,Sonstige Werbung,Business Services,Services,55,Medium 50 - 249,50.1048,8.64697,Germany
Rhein-Main-Verkehrsverbund Servicegesellschaft mbH (rms GmbH),Rhein-Main-Verkehrsverbund,Am Hauptbahnhof 6,,60329,Frankfurt am Main,8748,87,Sonstige Beratungsdienste,"Engineering, Accounting, Research, Management & Related Svcs",Services,100,Medium 50 - 249,50.1070559,8.6655423,Germany
Rhenus Mailroom Services GmbH,Rhenus Mailroom Services GmbH,Schmickstr. 14,,60314,Frankfurt am Main,7389,73,Sonstige gewerbliche Dienstleistungen,Business Services,Services,95,Medium 50 - 249,50.11063,8.72012,Germany
Rhenus REVIVAL GmbH,Rhenus REVIVAL GmbH,Schmickstr. 20-22,,60314,Frankfurt am Main,4731,47,Fracht- u. Cargo-Transportorganisation,Transportation Services,Transportation and Public Utilities,80,Medium 50 - 249,50.1114389,8.7222397,Germany
Richard Härning GmbH,Richard Härning GmbH,Stegstr. 65,,60594,Frankfurt am Main,1711,17,"Installation u. Heizungsbau, Klimaanlagen",Construction - Special Trade Contractors,Construction,23,Small 10 - 49,50.10221,8.68466,Germany
Richter Bernhard,Richter Bernhard,Cohausenstr. 16,,60439,Frankfurt am Main,5511,55,Autohändler (Neu- und Gebrauchtwagen),Automotive Dealers and Gasoline Service Stations,Wholesale & retail trade,15,Small 10 - 49,50.15988,8.64261,Germany
Ried & Sohn GmbH,Ried & Sohn GmbH,Wingertstr. 21-23,,60316,Frankfurt am Main,1743,17,"Terrazzo, Fliesenlegerei, Marmor- u. Mosaikarbeiten",Construction - Special Trade Contractors,Construction,20,Small 10 - 49,50.120083,8.701467,Germany
Rikscha Taxi-Service GmbH,Rikscha Taxi-Service GmbH,Flinschstr. 6,,60388,Frankfurt am Main,4121,41,Taxibetriebe,"Local, Suburban Transit & Interurbn Hgwy Passenger Transport",Transportation and Public Utilities,25,Small 10 - 49,50.13452,8.73686,Germany
RIM Logistics GmbH,RIM Logistics GmbH,Cargo City Süd,,60549,Frankfurt am Main,4522,45,außerplanmäßiger Luftverkehr,Transportation by Air,Transportation and Public Utilities,22,Small 10 - 49,50.041381,8.5800547,Germany
Ristorante & Bar Gregorellis,Ristorante & Bar Gregorellis,Meisengasse 12,,60313,Frankfurt am Main,5812,58,"Restaurants, Schnellimbiß usw.",Eating and Drinking Places,Services,15,Small 10 - 49,50.1147927,8.6762043,Germany
Ristorante Isoletta,Ristorante Isoletta,Feldbergstr. 31,,60323,Frankfurt am Main,5812,58,"Restaurants, Schnellimbiß usw.",Eating and Drinking Places,Services,11,Small 10 - 49,50.1220058,8.6623162,Germany
Ristorante Sardegna,Ristorante Sardegna,Fahrgasse 84,,60311,Frankfurt am Main,5812,58,"Restaurants, Schnellimbiß usw.",Eating and Drinking Places,Services,10,Small 10 - 49,50.1129136,8.6863034,Germany
RiValue GmbH,RiValue GmbH,Solmsstr. 14,,60486,Frankfurt am Main,7371,73,Programmierungsdienste für Computer etc.,Business Services,Services,15,Small 10 - 49,50.11897,8.63742,Germany
RKG Reha-Kliniken GmbH,RKG Reha-Kliniken GmbH,Falkensteiner Str. 77,,60322,Frankfurt am Main,8069,80,Spezial- und Kinderkliniken (außer Psychiatrie),Health Services,Services,30,Small 10 - 49,50.1315891,8.6761293,Germany
RMB Rhein-Main Biokompost GmbH,RMB Rhein-Main Biokompost GmbH,Peter-Behrens-Str. 8,,60314,Frankfurt am Main,2875,28,Ausschl. Düngermischungen,Chemicals and Allied Products,Manufacturing,11,Small 10 - 49,50.1148,8.73588,Germany
